"SITE_DOMAIN","AD_FORMAT","DEVICE_TYPE_LABEL","GEO_DMA","CONTENT_GENRE","IMPRESSIONS","PURCHASES","PURCHASE_RATE","YIELD_MULTIPLIER","SUPPORT"
"washingtonpost.com","banner","Set Top Box","Dallas-Ft. Worth","",746,1,0.00134,0.359,746
"theverge.com","video","Personal Computer","Phoenix","",386,0,0.00000,0.000,386
"tmz.com","video","Phone","Houston","",374,0,0.00000,0.000,374
"espn.com","native","Connected Device","Atlanta","",390,3,0.00769,2.061,390
"tmz.com","video","Mobile/Tablet","Philadelphia","",371,2,0.00539,1.444,371
"weather.com","video","Tablet","Denver","",378,1,0.00265,0.709,378
"tmz.com","native","Connected TV","Dallas-Ft. Worth","",376,0,0.00000,0.000,376
"nytimes.com","banner","Phone","Houston","",777,1,0.00129,0.345,777
"buzzfeed.com","video","Tablet","Houston","",372,2,0.00538,1.440,372
"cnn.com","banner","Phone","Dallas-Ft. Worth","",781,1,0.00128,0.343,781
"foxnews.com","banner","Set Top Box","Houston","",807,2,0.00248,0.664,807
"people.com","native","Phone","Denver","",352,2,0.00568,1.522,352
"foxnews.com","native","Tablet","Dallas-Ft. Worth","",408,1,0.00245,0.657,408
"people.com","native","Phone","New York","",379,1,0.00264,0.707,379
"foxnews.com","video","Set Top Box","Phoenix","",398,1,0.00251,0.673,398
"buzzfeed.com","native","Tablet","Philadelphia","",395,1,0.00253,0.678,395
"forbes.com","video","Tablet","Houston","",384,4,0.01042,2.791,384
"theverge.com","video","Personal Computer","Miami","",372,1,0.00269,0.720,372
"cnet.com","banner","Phone","Miami","",760,3,0.00395,1.057,760
"cnet.com","banner","Phone","Philadelphia","",787,3,0.00381,1.021,787
"techcrunch.com","native","Tablet","Phoenix","",415,3,0.00723,1.937,415
"nytimes.com","video","Phone","Los Angeles","",355,3,0.00845,2.264,355
"people.com","video","Mobile/Tablet","Houston","",386,4,0.01036,2.776,386
"people.com","video","Connected TV","Denver","",377,4,0.01061,2.842,377
"weather.com","native","Mobile/Tablet","Philadelphia","",400,1,0.00250,0.670,400
"forbes.com","video","Connected Device","Phoenix","",391,1,0.00256,0.685,391
"variety.com","video","Phone","Denver","",365,0,0.00000,0.000,365
"cnn.com","native","Connected Device","Atlanta","",380,1,0.00263,0.705,380
"variety.com","video","Set Top Box","Miami","",391,2,0.00512,1.370,391
"theverge.com","native","Personal Computer","Denver","",362,3,0.00829,2.220,362
"cnet.com","video","Connected TV","Denver","",396,1,0.00253,0.676,396
"washingtonpost.com","banner","Connected TV","Chicago","",776,1,0.00129,0.345,776
"cnn.com","video","Connected Device","Houston","",379,2,0.00528,1.414,379
"people.com","native","Set Top Box","Atlanta","",350,0,0.00000,0.000,350
"tmz.com","native","Set Top Box","Chicago","",357,4,0.01120,3.001,357
"washingtonpost.com","native","Set Top Box","New York","",380,0,0.00000,0.000,380
"nytimes.com","native","Mobile/Tablet","Denver","",385,2,0.00520,1.392,385
"washingtonpost.com","native","Set Top Box","Philadelphia","",416,1,0.00240,0.644,416
"theverge.com","banner","Set Top Box","Phoenix","",768,1,0.00130,0.349,768
"weather.com","video","Connected Device","Philadelphia","",397,1,0.00252,0.675,397
"cnn.com","banner","Tablet","Philadelphia","",739,2,0.00271,0.725,739
"theverge.com","video","Mobile/Tablet","Miami","",419,1,0.00239,0.639,419
"people.com","banner","Phone","Denver","",741,2,0.00270,0.723,741
"cnn.com","video","Phone","Miami","",380,0,0.00000,0.000,380
"variety.com","banner","Personal Computer","Houston","",724,2,0.00276,0.740,724
"bbc.com","banner","Mobile/Tablet","Miami","",713,6,0.00842,2.254,713
"cnet.com","banner","Connected TV","Atlanta","",731,4,0.00547,1.466,731
"variety.com","native","Personal Computer","Dallas-Ft. Worth","",392,2,0.00510,1.367,392
"theverge.com","video","Tablet","Houston","",367,2,0.00545,1.460,367
"buzzfeed.com","banner","Connected Device","Philadelphia","",783,3,0.00383,1.026,783
"buzzfeed.com","banner","Personal Computer","Los Angeles","",732,2,0.00273,0.732,732
"espn.com","banner","Connected TV","Atlanta","",736,4,0.00544,1.456,736
"forbes.com","native","Set Top Box","Miami","",386,2,0.00518,1.388,386
"weather.com","banner","Mobile/Tablet","Dallas-Ft. Worth","",723,2,0.00277,0.741,723
"tmz.com","video","Phone","Chicago","",390,0,0.00000,0.000,390
"washingtonpost.com","banner","Phone","Dallas-Ft. Worth","",811,4,0.00493,1.321,811
"washingtonpost.com","video","Connected TV","Dallas-Ft. Worth","",396,1,0.00253,0.676,396
"tmz.com","video","Connected Device","New York","",349,2,0.00573,1.535,349
"cnet.com","banner","Phone","Houston","",739,3,0.00406,1.088,739
"cnet.com","native","Personal Computer","New York","",384,1,0.00260,0.698,384
"tmz.com","native","Personal Computer","Denver","",349,3,0.00860,2.303,349
"cnn.com","native","Mobile/Tablet","Dallas-Ft. Worth","",370,2,0.00541,1.448,370
"cnn.com","native","Tablet","Dallas-Ft. Worth","",400,1,0.00250,0.670,400
"variety.com","banner","Mobile/Tablet","Chicago","",713,2,0.00281,0.751,713
"washingtonpost.com","banner","Personal Computer","Los Angeles","",806,4,0.00496,1.329,806
"foxnews.com","native","Mobile/Tablet","Phoenix","",366,0,0.00000,0.000,366
"foxnews.com","video","Mobile/Tablet","Miami","",382,2,0.00524,1.403,382
"espn.com","video","Phone","Chicago","",369,1,0.00271,0.726,369
"people.com","native","Connected TV","Dallas-Ft. Worth","",351,2,0.00570,1.526,351
"washingtonpost.com","banner","Set Top Box","Chicago","",757,4,0.00528,1.415,757
"people.com","video","Tablet","Phoenix","",375,2,0.00533,1.429,375
"buzzfeed.com","banner","Phone","Chicago","",773,6,0.00776,2.079,773
"weather.com","video","Connected TV","Denver","",378,4,0.01058,2.835,378
"foxnews.com","banner","Connected Device","Dallas-Ft. Worth","",826,3,0.00363,0.973,826
"variety.com","native","Connected Device","Los Angeles","",423,2,0.00473,1.267,423
"theverge.com","video","Set Top Box","Philadelphia","",385,1,0.00260,0.696,385
"variety.com","native","Personal Computer","Houston","",393,1,0.00255,0.682,393
"foxnews.com","native","Connected TV","Miami","",368,2,0.00544,1.456,368
"tmz.com","native","Personal Computer","Miami","",372,2,0.00538,1.440,372
"theverge.com","video","Personal Computer","Philadelphia","",370,2,0.00541,1.448,370
"cnet.com","banner","Connected Device","Dallas-Ft. Worth","",737,1,0.00136,0.364,737
"weather.com","banner","Phone","Phoenix","",822,9,0.01095,2.933,822
"foxnews.com","native","Mobile/Tablet","Houston","",369,1,0.00271,0.726,369
"espn.com","banner","Phone","Philadelphia","",770,7,0.00909,2.435,770
"buzzfeed.com","native","Mobile/Tablet","Los Angeles","",393,2,0.00509,1.363,393
"tmz.com","banner","Personal Computer","Philadelphia","",737,5,0.00678,1.817,737
"weather.com","video","Personal Computer","Philadelphia","",369,2,0.00542,1.452,369
"cnet.com","banner","Connected Device","Chicago","",781,2,0.00256,0.686,781
"espn.com","banner","Personal Computer","Los Angeles","",745,5,0.00671,1.798,745
"techcrunch.com","banner","Phone","Dallas-Ft. Worth","",767,3,0.00391,1.048,767
"cnn.com","banner","Personal Computer","New York","",760,1,0.00132,0.353,760
"foxnews.com","banner","Connected TV","Los Angeles","",788,1,0.00127,0.340,788
"techcrunch.com","banner","Tablet","New York","",784,1,0.00128,0.342,784
"espn.com","native","Personal Computer","Denver","",375,2,0.00533,1.429,375
"variety.com","video","Tablet","Denver","",425,2,0.00471,1.261,425
"weather.com","banner","Set Top Box","Atlanta","",723,1,0.00138,0.370,723
"buzzfeed.com","native","Set Top Box","Phoenix","",369,1,0.00271,0.726,369
"washingtonpost.com","banner","Tablet","Denver","",762,5,0.00656,1.758,762
"espn.com","banner","Mobile/Tablet","Phoenix","",792,1,0.00126,0.338,792
"theverge.com","banner","Set Top Box","Atlanta","",745,3,0.00403,1.079,745
"tmz.com","video","Phone","Miami","",364,2,0.00550,1.472,364
"washingtonpost.com","video","Set Top Box","Dallas-Ft. Worth","",388,1,0.00258,0.690,388
"cnet.com","native","Phone","New York","",359,0,0.00000,0.000,359
"weather.com","video","Personal Computer","Phoenix","",382,3,0.00785,2.104,382
"tmz.com","video","Set Top Box","Dallas-Ft. Worth","",361,0,0.00000,0.000,361
"forbes.com","video","Connected Device","Denver","",373,1,0.00268,0.718,373
"cnet.com","video","Personal Computer","Phoenix","",403,2,0.00496,1.329,403
"cnn.com","banner","Connected Device","Atlanta","",797,3,0.00376,1.008,797
"nytimes.com","video","Personal Computer","Miami","",357,2,0.00560,1.501,357
"weather.com","video","Mobile/Tablet","Los Angeles","",383,2,0.00522,1.399,383
"foxnews.com","banner","Phone","Chicago","",758,0,0.00000,0.000,758
"variety.com","video","Phone","Dallas-Ft. Worth","",377,1,0.00265,0.711,377
"forbes.com","banner","Phone","Chicago","",755,1,0.00133,0.355,755
"variety.com","banner","Connected Device","New York","",740,2,0.00270,0.724,740
"theverge.com","video","Mobile/Tablet","New York","",409,5,0.01223,3.275,409
"washingtonpost.com","native","Phone","Dallas-Ft. Worth","",362,2,0.00553,1.480,362
"weather.com","video","Tablet","Chicago","",374,2,0.00535,1.433,374
"buzzfeed.com","video","Tablet","Los Angeles","",411,1,0.00243,0.652,411
"theverge.com","video","Tablet","Philadelphia","",389,1,0.00257,0.689,389
"nytimes.com","video","Phone","Miami","",403,0,0.00000,0.000,403
"washingtonpost.com","native","Connected TV","New York","",377,2,0.00531,1.421,377
"variety.com","native","Tablet","Philadelphia","",416,1,0.00240,0.644,416
"cnn.com","banner","Tablet","Los Angeles","",754,1,0.00133,0.355,754
"theverge.com","banner","Tablet","Denver","",769,2,0.00260,0.697,769
"espn.com","video","Set Top Box","New York","",373,3,0.00804,2.155,373
"cnn.com","native","Tablet","Houston","",390,3,0.00769,2.061,390
"forbes.com","video","Tablet","New York","",375,0,0.00000,0.000,375
"weather.com","video","Set Top Box","Atlanta","",406,1,0.00246,0.660,406
"people.com","native","Personal Computer","Denver","",408,3,0.00735,1.970,408
"cnn.com","video","Tablet","Phoenix","",413,1,0.00242,0.649,413
"theverge.com","native","Phone","Dallas-Ft. Worth","",416,1,0.00240,0.644,416
"bbc.com","banner","Connected Device","Miami","",771,4,0.00519,1.390,771
"forbes.com","video","Personal Computer","Miami","",389,2,0.00514,1.377,389
"foxnews.com","banner","Connected TV","Dallas-Ft. Worth","",730,2,0.00274,0.734,730
"cnet.com","native","Personal Computer","Denver","",371,1,0.00270,0.722,371
"techcrunch.com","video","Phone","Los Angeles","",397,4,0.01008,2.699,397
"people.com","video","Phone","Los Angeles","",368,0,0.00000,0.000,368
"theverge.com","banner","Connected Device","Los Angeles","",752,1,0.00133,0.356,752
"nytimes.com","video","Tablet","Atlanta","",369,0,0.00000,0.000,369
"forbes.com","banner","Personal Computer","Houston","",757,2,0.00264,0.708,757
"cnet.com","video","Mobile/Tablet","Miami","",391,4,0.01023,2.740,391
"foxnews.com","native","Connected TV","New York","",378,2,0.00529,1.417,378
"tmz.com","native","Connected TV","Denver","",394,1,0.00254,0.680,394
"cnn.com","banner","Tablet","Chicago","",765,1,0.00131,0.350,765
"variety.com","video","Tablet","Chicago","",400,0,0.00000,0.000,400
"washingtonpost.com","banner","Mobile/Tablet","Los Angeles","",745,1,0.00134,0.359,745
"bbc.com","video","Phone","Atlanta","",410,1,0.00244,0.653,410
"variety.com","native","Connected TV","Denver","",377,1,0.00265,0.711,377
"cnet.com","video","Connected TV","New York","",403,1,0.00248,0.665,403
"cnet.com","video","Mobile/Tablet","New York","",354,0,0.00000,0.000,354
"forbes.com","video","Phone","Los Angeles","",390,1,0.00256,0.687,390
"theverge.com","banner","Connected TV","Denver","",682,1,0.00147,0.393,682
"tmz.com","video","Phone","Phoenix","",415,0,0.00000,0.000,415
"cnet.com","native","Connected Device","Dallas-Ft. Worth","",368,2,0.00544,1.456,368
"foxnews.com","video","Set Top Box","Miami","",395,1,0.00253,0.678,395
"variety.com","native","Personal Computer","Miami","",401,0,0.00000,0.000,401
"variety.com","native","Phone","Miami","",376,0,0.00000,0.000,376
"nytimes.com","native","Tablet","Los Angeles","",381,1,0.00263,0.703,381
"cnn.com","native","Phone","Denver","",408,1,0.00245,0.657,408
"foxnews.com","banner","Connected Device","Denver","",764,2,0.00262,0.701,764
"weather.com","video","Set Top Box","Houston","",398,2,0.00503,1.346,398
"nytimes.com","video","Mobile/Tablet","New York","",370,0,0.00000,0.000,370
"forbes.com","banner","Phone","Denver","",791,1,0.00126,0.339,791
"forbes.com","video","Tablet","Los Angeles","",375,2,0.00533,1.429,375
"techcrunch.com","native","Personal Computer","Denver","",395,0,0.00000,0.000,395
"espn.com","native","Personal Computer","Dallas-Ft. Worth","",361,1,0.00277,0.742,361
"bbc.com","banner","Mobile/Tablet","Dallas-Ft. Worth","",741,5,0.00675,1.808,741
"washingtonpost.com","banner","Phone","Denver","",803,3,0.00374,1.001,803
"cnet.com","video","Connected TV","Chicago","",395,0,0.00000,0.000,395
"foxnews.com","video","Tablet","Los Angeles","",369,2,0.00542,1.452,369
"washingtonpost.com","native","Connected TV","Denver","",391,2,0.00512,1.370,391
"buzzfeed.com","native","Personal Computer","Denver","",373,4,0.01072,2.873,373
"cnet.com","banner","Set Top Box","New York","",741,5,0.00675,1.808,741
"espn.com","video","Connected Device","Denver","",392,3,0.00765,2.050,392
"weather.com","video","Set Top Box","Dallas-Ft. Worth","",386,0,0.00000,0.000,386
"washingtonpost.com","video","Mobile/Tablet","Atlanta","",348,3,0.00862,2.309,348
"bbc.com","native","Set Top Box","Atlanta","",359,2,0.00557,1.492,359
"theverge.com","native","Connected TV","Miami","",356,1,0.00281,0.752,356
"techcrunch.com","native","Set Top Box","Denver","",383,1,0.00261,0.699,383
"washingtonpost.com","video","Tablet","Phoenix","",357,1,0.00280,0.750,357
"tmz.com","native","Tablet","Chicago","",398,1,0.00251,0.673,398
"people.com","banner","Phone","Atlanta","",759,1,0.00132,0.353,759
"variety.com","video","Personal Computer","Los Angeles","",376,0,0.00000,0.000,376
"washingtonpost.com","banner","Tablet","Phoenix","",824,4,0.00485,1.300,824
"nytimes.com","banner","Connected TV","Chicago","",834,2,0.00240,0.642,834
"bbc.com","native","Set Top Box","Miami","",364,1,0.00275,0.736,364
"theverge.com","native","Connected Device","Atlanta","",340,1,0.00294,0.788,340
"variety.com","native","Tablet","Houston","",401,0,0.00000,0.000,401
"forbes.com","video","Set Top Box","Atlanta","",365,3,0.00822,2.202,365
"people.com","video","Tablet","Dallas-Ft. Worth","",396,0,0.00000,0.000,396
"cnet.com","video","Set Top Box","Atlanta","",383,4,0.01044,2.798,383
"cnn.com","native","Tablet","Atlanta","",378,0,0.00000,0.000,378
"techcrunch.com","native","Personal Computer","Los Angeles","",368,1,0.00272,0.728,368
"weather.com","banner","Connected TV","New York","",747,6,0.00803,2.152,747
"forbes.com","video","Set Top Box","Philadelphia","",388,0,0.00000,0.000,388
"cnn.com","video","Set Top Box","Los Angeles","",416,1,0.00240,0.644,416
"weather.com","banner","Phone","Philadelphia","",727,2,0.00275,0.737,727
"foxnews.com","native","Tablet","New York","",350,1,0.00286,0.765,350
"cnn.com","video","Connected TV","Phoenix","",337,3,0.00890,2.385,337
"cnn.com","video","Mobile/Tablet","Los Angeles","",370,2,0.00541,1.448,370
"espn.com","video","Personal Computer","Philadelphia","",393,2,0.00509,1.363,393
"espn.com","video","Connected TV","Miami","",369,2,0.00542,1.452,369
"weather.com","video","Mobile/Tablet","Phoenix","",366,1,0.00273,0.732,366
"people.com","banner","Phone","Houston","",739,2,0.00271,0.725,739
"weather.com","video","Connected Device","Houston","",365,4,0.01096,2.936,365
"buzzfeed.com","banner","Personal Computer","Houston","",752,5,0.00665,1.781,752
"theverge.com","video","Phone","Denver","",397,0,0.00000,0.000,397
"nytimes.com","native","Connected Device","Phoenix","",369,1,0.00271,0.726,369
"foxnews.com","video","Tablet","Miami","",364,0,0.00000,0.000,364
"buzzfeed.com","native","Connected Device","Philadelphia","",386,0,0.00000,0.000,386
"people.com","native","Set Top Box","Denver","",376,0,0.00000,0.000,376
"foxnews.com","native","Mobile/Tablet","Los Angeles","",355,0,0.00000,0.000,355
"techcrunch.com","banner","Phone","Chicago","",839,4,0.00477,1.277,839
"weather.com","banner","Tablet","Chicago","",753,6,0.00797,2.134,753
"tmz.com","banner","Personal Computer","Denver","",757,4,0.00528,1.415,757
"cnet.com","native","Tablet","Phoenix","",398,0,0.00000,0.000,398
"washingtonpost.com","native","Mobile/Tablet","Los Angeles","",420,1,0.00238,0.638,420
"weather.com","native","Mobile/Tablet","Houston","",442,2,0.00453,1.212,442
"bbc.com","banner","Tablet","Houston","",761,2,0.00263,0.704,761
"cnet.com","native","Phone","Dallas-Ft. Worth","",326,0,0.00000,0.000,326
"bbc.com","video","Connected TV","Denver","",367,2,0.00545,1.460,367
"buzzfeed.com","banner","Set Top Box","Philadelphia","",810,4,0.00494,1.323,810
"variety.com","banner","Personal Computer","Los Angeles","",776,2,0.00258,0.690,776
"variety.com","native","Set Top Box","Los Angeles","",387,1,0.00258,0.692,387
"tmz.com","native","Personal Computer","Houston","",358,0,0.00000,0.000,358
"weather.com","video","Phone","Philadelphia","",390,2,0.00513,1.374,390
"washingtonpost.com","video","Connected Device","New York","",402,5,0.01244,3.332,402
"espn.com","native","Tablet","Los Angeles","",407,0,0.00000,0.000,407
"weather.com","video","Set Top Box","Denver","",349,1,0.00287,0.767,349
"techcrunch.com","native","Phone","Dallas-Ft. Worth","",374,2,0.00535,1.433,374
"techcrunch.com","video","Tablet","Los Angeles","",390,1,0.00256,0.687,390
"weather.com","banner","Set Top Box","Philadelphia","",717,5,0.00697,1.868,717
"theverge.com","banner","Tablet","Atlanta","",785,2,0.00255,0.683,785
"buzzfeed.com","banner","Set Top Box","Los Angeles","",765,4,0.00523,1.401,765
"cnet.com","video","Connected TV","Atlanta","",342,3,0.00877,2.350,342
"washingtonpost.com","video","Personal Computer","Phoenix","",347,0,0.00000,0.000,347
